CUSTOMER_ID,RENEWED,TOTAL_SESSIONS,GROSS_SESSION_LENGTH,ACTIVE_DAYS,ACTIVE_QUARTERS,AVG_SESSIONS_PER_QUARTER,AVG_SESSION_LENGTH_PER_DAY,AGE,EDUCATION,INCOME_LEVEL,DEVICE_TYPE,TECH_COMFORT_SCORE
112258,1,109,5199,3,3,36.333333,1733.000000,35,Post-Graduate,High,Desktop-only,3
116350,1,71,2361,3,2,35.500000,787.000000,46,Graduate,Very High,Desktop-only,2
116797,1,84,4954,2,1,84.000000,2477.000000,42,Graduate,Very High,Desktop-only,2
116561,1,123,5707,3,3,41.000000,1902.333333,37,Post-Graduate,Medium,Multi-device,3
116793,0,5,32,3,3,1.666667,10.666667,32,Graduate,High,Multi-device,2
119256,1,83,3003,3,2,41.500000,1001.000000,49,Graduate,High,Mobile-only,4
119688,1,98,3596,4,3,32.666667,899.000000,25,Post-Graduate,Medium,Desktop-only,3
124156,0,113,6765,3,3,37.666667,2255.000000,38,High School,Low,Mobile-only,1
128745,1,26,683,2,2,13.000000,341.500000,26,Post-Graduate,Medium,Desktop-only,2
132254,1,2,18,2,2,1.000000,9.000000,30,Graduate,High,Multi-device,5
133464,1,36,2294,1,1,36.000000,2294.000000,46,Post-Graduate,Medium,Multi-device,3
134420,1,46,1559,3,3,15.333333,519.666667,38,Other,Very High,Desktop-only,2
139071,1,8,185,1,1,8.000000,185.000000,39,Graduate,Medium,Desktop-only,3
139588,1,70,2328,3,3,23.333333,776.000000,22,Graduate,High,Multi-device,4
141051,1,73,2565,2,2,36.500000,1282.500000,33,Graduate,High,Multi-device,4
140347,1,33,978,1,1,33.000000,978.000000,35,Graduate,High,Multi-device,5
141591,1,62,3304,2,2,31.000000,1652.000000,43,Graduate,Medium,Multi-device,3
144145,1,109,5236,3,3,36.333333,1745.333333,31,Graduate,High,Multi-device,4
143436,1,24,880,2,2,12.000000,440.000000,22,Graduate,High,Multi-device,5
147642,0,57,2921,3,3,19.000000,973.666667,27,Post-Graduate,Medium,Desktop-only,3
147734,1,24,347,4,4,6.000000,86.750000,34,Post-Graduate,Medium,Desktop-only,3
149832,1,19,306,3,3,6.333333,102.000000,37,Post-Graduate,Medium,Desktop-only,3
152639,1,92,4966,2,2,46.000000,2483.000000,46,Post-Graduate,Medium,Multi-device,4
157230,1,161,9214,4,4,40.250000,2303.500000,29,Other,Very High,Desktop-only,2
160069,0,8,64,3,3,2.666667,21.333333,23,Graduate,Medium,Multi-device,4
158719,1,22,376,3,3,7.333333,125.333333,49,Post-Graduate,High,Mobile-only,4
158523,1,49,1139,3,3,16.333333,379.666667,43,Graduate,Medium,Multi-device,1
163394,1,141,8154,4,4,35.250000,2038.500000,41,Post-Graduate,High,Multi-device,2
162881,0,46,2039,2,2,23.000000,1019.500000,32,Graduate,Medium,Multi-device,4
167457,1,33,1096,3,3,11.000000,365.333333,44,Post-Graduate,High,Multi-device,5
169496,1,78,2945,3,3,26.000000,981.666667,44,Graduate,High,Multi-device,4
169443,1,17,290,3,2,8.500000,96.666667,39,Graduate,High,Multi-device,4
170801,1,17,294,3,2,8.500000,98.000000,29,Graduate,High,Multi-device,3
173166,1,26,602,2,2,13.000000,301.000000,47,Post-Graduate,High,Desktop-only,2
173821,1,20,361,1,1,20.000000,361.000000,31,Graduate,Medium,Multi-device,5
173245,1,51,3636,1,1,51.000000,3636.000000,40,Other,High,Mobile-only,1
174889,1,4,45,1,1,4.000000,45.000000,41,Post-Graduate,Medium,Desktop-only,3
178938,1,22,330,3,3,7.333333,110.000000,54,Graduate,High,Multi-device,4
184279,1,83,3377,3,3,27.666667,1125.666667,43,Graduate,High,Multi-device,4
186450,1,16,443,2,2,8.000000,221.500000,33,Post-Graduate,Medium,Mobile-only,3
187531,1,132,6643,3,3,44.000000,2214.333333,53,Post-Graduate,Medium,Multi-device,3
189152,1,45,1171,4,3,15.000000,292.750000,38,Post-Graduate,Medium,Mobile-only,1
193205,0,73,2571,3,3,24.333333,857.000000,36,Other,Low,Desktop-only,5
192047,1,4,40,2,2,2.000000,20.000000,44,High School,Medium,Multi-device,4
196059,0,2,22,2,2,1.000000,11.000000,36,Post-Graduate,Medium,Multi-device,2
197712,1,56,2099,3,2,28.000000,699.666667,39,Post-Graduate,Very High,Desktop-only,3
196929,1,49,1760,3,3,16.333333,586.666667,23,Post-Graduate,Medium,Desktop-only,3
195942,0,7,147,2,2,3.500000,73.500000,25,Other,Very High,Mobile-only,2
197761,1,104,5427,3,2,52.000000,1809.000000,31,Post-Graduate,Medium,Desktop-only,3
197872,1,150,9014,4,4,37.500000,2253.500000,46,Other,Very High,Desktop-only,2
207950,1,120,6422,3,2,60.000000,2140.666667,43,Post-Graduate,Medium,Desktop-only,3
209105,1,64,2635,3,3,21.333333,878.333333,37,Other,Very High,Desktop-only,2
209009,1,3,53,1,1,3.000000,53.000000,46,Other,Very High,Desktop-only,2
210710,1,14,616,1,1,14.000000,616.000000,26,Post-Graduate,High,Multi-device,3
213246,1,36,900,3,3,12.000000,300.000000,30,Post-Graduate,Medium,Multi-device,3
216370,1,26,662,2,1,26.000000,331.000000,38,Other,Medium,Multi-device,1
216543,1,93,5552,2,2,46.500000,2776.000000,32,High School,High,Multi-device,5
218045,1,38,1956,2,2,19.000000,978.000000,39,Post-Graduate,High,Multi-device,5
221653,1,12,406,1,1,12.000000,406.000000,36,High School,Low,Mobile-only,1
223370,1,126,6882,3,3,42.000000,2294.000000,24,Post-Graduate,Medium,Multi-device,3
225310,0,10,195,2,2,5.000000,97.500000,29,Post-Graduate,Medium,Desktop-only,3
227821,1,164,9374,4,4,41.000000,2343.500000,36,Post-Graduate,Medium,Multi-device,3
227918,1,55,1457,3,2,27.500000,485.666667,22,Post-Graduate,Medium,Desktop-only,1
231207,1,128,6406,3,2,64.000000,2135.333333,54,Post-Graduate,Medium,Desktop-only,3
232390,1,182,9682,4,3,60.666667,2420.500000,37,Graduate,Very High,Mobile-only,2
233053,1,33,1196,3,3,11.000000,398.666667,46,Graduate,High,Multi-device,5
240846,0,3,22,2,1,3.000000,11.000000,37,Graduate,High,Multi-device,4
277599,1,1,8,1,1,1.000000,8.000000,30,Graduate,High,Mobile-only,3
267826,1,135,6649,3,3,45.000000,2216.333333,36,Post-Graduate,High,Multi-device,3
278632,1,65,2281,3,3,21.666667,760.333333,27,Other,High,Multi-device,4
272890,1,44,1234,4,4,11.000000,308.500000,26,Graduate,High,Multi-device,5
277517,0,4,66,2,1,4.000000,33.000000,21,Post-Graduate,Medium,Desktop-only,3
246718,1,27,764,2,2,13.500000,382.000000,53,Graduate,Low,Multi-device,5
279960,1,60,2139,2,2,30.000000,1069.500000,35,Other,High,Multi-device,2
286379,0,19,386,3,2,9.500000,128.666667,35,Other,Medium,Multi-device,4
290208,1,57,1820,4,4,14.250000,455.000000,30,Graduate,Very High,Multi-device,3
287400,1,10,176,2,2,5.000000,88.000000,35,Post-Graduate,Medium,Desktop-only,3
299473,0,17,373,3,3,5.666667,124.333333,36,Post-Graduate,Very High,Desktop-only,2
300442,1,21,279,3,3,7.000000,93.000000,30,Graduate,Medium,Multi-device,3
293534,1,90,5085,3,3,30.000000,1695.000000,35,Graduate,Very High,Mobile-only,2
301167,1,12,207,1,1,12.000000,207.000000,42,Other,Very High,Desktop-only,2
249285,1,19,392,1,1,19.000000,392.000000,54,Graduate,High,Multi-device,4
295101,1,72,2918,3,3,24.000000,972.666667,38,Post-Graduate,Medium,Desktop-only,3
306989,1,15,368,1,1,15.000000,368.000000,30,Graduate,High,Mobile-only,5
309198,1,11,237,2,2,5.500000,118.500000,37,Post-Graduate,Medium,Multi-device,3
316725,1,14,376,1,1,14.000000,376.000000,35,Graduate,Low,Multi-device,5
314451,1,140,7382,3,2,70.000000,2460.666667,39,Other,High,Desktop-only,2
320152,1,29,914,2,2,14.500000,457.000000,42,Graduate,High,Multi-device,5
319365,1,19,452,2,1,19.000000,226.000000,29,Post-Graduate,Medium,Desktop-only,5
319485,1,29,876,2,2,14.500000,438.000000,42,Post-Graduate,Medium,Desktop-only,1
329962,1,42,1448,2,2,21.000000,724.000000,42,Graduate,High,Desktop-only,4
251765,0,32,946,3,3,10.666667,315.333333,25,High School,Low,Mobile-only,4
342911,1,76,2286,3,3,25.333333,762.000000,27,Graduate,High,Multi-device,5
322381,1,37,1002,3,3,12.333333,334.000000,29,Graduate,High,Multi-device,1
253060,1,80,3106,3,2,40.000000,1035.333333,46,Other,Very High,Desktop-only,2
335533,1,97,4798,2,1,97.000000,2399.000000,48,Post-Graduate,Medium,Multi-device,3
336024,1,119,5440,4,3,39.666667,1360.000000,20,Post-Graduate,High,Multi-device,4
337432,1,84,4856,2,2,42.000000,2428.000000,32,Post-Graduate,Medium,Multi-device,3
257304,1,10,183,1,1,10.000000,183.000000,25,Graduate,High,Multi-device,5
282647,1,64,1889,5,4,16.000000,377.800000,30,Post-Graduate,Medium,Desktop-only,3
284493,1,31,887,2,2,15.500000,443.500000,39,Graduate,Medium,Multi-device,4
355948,0,137,6879,3,2,68.500000,2293.000000,35,Post-Graduate,Medium,Desktop-only,3
365237,1,64,2411,3,2,32.000000,803.666667,39,Post-Graduate,Medium,Desktop-only,3
262368,1,37,1049,3,3,12.333333,349.666667,38,Graduate,Low,Multi-device,5
388669,1,58,1757,4,4,14.500000,439.250000,38,Post-Graduate,Medium,Desktop-only,3
361623,1,90,4170,4,4,22.500000,1042.500000,38,Graduate,High,Multi-device,4
361613,1,25,1229,1,1,25.000000,1229.000000,46,Graduate,Medium,Desktop-only,1
51312,1,37,1209,3,3,12.333333,403.000000,45,Other,Very High,Desktop-only,2
118175,1,35,881,3,2,17.500000,293.666667,41,Graduate,High,Multi-device,4
280082,1,13,271,3,2,6.500000,90.333333,30,Graduate,High,Multi-device,5
290514,1,10,327,1,1,10.000000,327.000000,20,Graduate,Medium,Multi-device,4
366272,0,89,3576,3,3,29.666667,1192.000000,49,Other,Very High,Desktop-only,2
402298,1,105,3929,4,4,26.250000,982.250000,22,Graduate,High,Multi-device,4
282470,1,13,306,1,1,13.000000,306.000000,46,Post-Graduate,Medium,Desktop-only,4
362717,1,85,2973,3,3,28.333333,991.000000,37,Post-Graduate,Medium,Desktop-only,3
416289,1,31,794,3,3,10.333333,264.666667,27,Graduate,High,Multi-device,5
382184,1,13,357,1,1,13.000000,357.000000,30,Other,Medium,Multi-device,4
266608,1,89,3664,3,3,29.666667,1221.333333,36,Post-Graduate,High,Multi-device,4
423969,1,50,1722,3,3,16.666667,574.000000,35,Graduate,Medium,Desktop-only,4
427976,1,15,418,1,1,15.000000,418.000000,29,High School,Very High,Desktop-only,2
407590,1,19,369,2,2,9.500000,184.500000,30,Post-Graduate,Medium,Mobile-only,3
383455,1,135,5484,4,3,45.000000,1371.000000,21,Graduate,High,Multi-device,5
405897,1,49,1151,4,4,12.250000,287.750000,52,Other,Very High,Mobile-only,2
292943,1,86,4380,3,2,43.000000,1460.000000,36,Post-Graduate,Medium,Desktop-only,5
350454,1,35,719,2,2,17.500000,359.500000,46,Post-Graduate,High,Desktop-only,2
357467,1,6,149,1,1,6.000000,149.000000,51,Graduate,Very High,Mobile-only,5
444225,1,26,373,2,2,13.000000,186.500000,46,Graduate,High,Multi-device,4
441141,1,46,1672,2,2,23.000000,836.000000,30,Post-Graduate,Medium,Desktop-only,3
441491,1,8,260,1,1,8.000000,260.000000,37,Graduate,Low,Multi-device,5
449484,1,17,496,2,2,8.500000,248.000000,40,Graduate,High,Multi-device,5
385931,1,44,2358,2,2,22.000000,1179.000000,43,Graduate,High,Desktop-only,4
394022,1,105,5250,2,2,52.500000,2625.000000,28,Post-Graduate,High,Multi-device,3
392831,1,12,295,1,1,12.000000,295.000000,48,Graduate,High,Mobile-only,4
413428,1,3,67,1,1,3.000000,67.000000,46,Post-Graduate,Medium,Mobile-only,1
422531,1,173,9009,4,3,57.666667,2252.250000,39,Other,Medium,Multi-device,2
458376,1,48,2950,1,1,48.000000,2950.000000,36,Graduate,Low,Multi-device,4
306485,0,50,1800,4,4,12.500000,450.000000,51,Post-Graduate,Medium,Mobile-only,3
313774,1,22,1161,1,1,22.000000,1161.000000,37,Graduate,High,Multi-device,4
318342,0,84,3416,3,3,28.000000,1138.666667,27,High School,Low,Multi-device,1
463627,1,100,4517,2,2,50.000000,2258.500000,32,Other,Very High,Desktop-only,2
472826,1,75,4074,2,2,37.500000,2037.000000,32,Post-Graduate,Medium,Desktop-only,3
417092,1,108,6080,3,3,36.000000,2026.666667,40,Graduate,High,Multi-device,4
443905,0,8,160,1,1,8.000000,160.000000,42,Post-Graduate,Medium,Multi-device,3
450530,1,23,868,1,1,23.000000,868.000000,35,Graduate,High,Multi-device,4
428992,1,86,3636,3,3,28.666667,1212.000000,35,Post-Graduate,Medium,Desktop-only,2
436241,1,190,11119,4,4,47.500000,2779.750000,47,Post-Graduate,Medium,Desktop-only,3
432673,1,12,353,2,2,6.000000,176.500000,21,Graduate,Medium,Multi-device,4
413392,0,6,95,1,1,6.000000,95.000000,42,Other,Very High,Mobile-only,1
422093,1,85,3489,3,3,28.333333,1163.000000,49,Graduate,High,Desktop-only,4
492221,1,77,4053,2,2,38.500000,2026.500000,52,Graduate,High,Multi-device,4
360769,1,15,304,4,3,5.000000,76.000000,47,Graduate,Low,Mobile-only,5
498682,0,6,49,3,3,2.000000,16.333333,42,Post-Graduate,Medium,Desktop-only,3
472616,1,142,7676,3,3,47.333333,2558.666667,39,Post-Graduate,Medium,Multi-device,5
421478,1,11,235,1,1,11.000000,235.000000,46,Graduate,High,Multi-device,5
476096,1,19,484,2,2,9.500000,242.000000,33,Graduate,High,Multi-device,1
475625,1,34,1761,1,1,34.000000,1761.000000,53,Post-Graduate,Medium,Multi-device,3
481045,1,199,12132,5,4,49.750000,2426.400000,30,Post-Graduate,Medium,Desktop-only,2
488126,1,44,1338,3,2,22.000000,446.000000,39,Graduate,High,Multi-device,4
441681,1,71,2841,3,3,23.666667,947.000000,42,Graduate,Medium,Multi-device,4
372173,1,83,3510,2,2,41.500000,1755.000000,43,Post-Graduate,Very High,Desktop-only,1
493614,1,14,220,2,2,7.000000,110.000000,42,Post-Graduate,Medium,Desktop-only,3
492170,1,27,669,2,2,13.500000,334.500000,37,Post-Graduate,Medium,Desktop-only,3
462074,1,87,4194,3,3,29.000000,1398.000000,44,Graduate,Medium,Desktop-only,3
386120,1,35,2158,1,1,35.000000,2158.000000,38,Post-Graduate,Medium,Desktop-only,2
463461,1,26,793,1,1,26.000000,793.000000,48,Other,Very High,Desktop-only,2
398203,0,64,2665,3,3,21.333333,888.333333,22,Other,Very High,Mobile-only,2
487364,1,40,831,3,3,13.333333,277.000000,30,Graduate,High,Multi-device,5
488487,1,67,2521,3,3,22.333333,840.333333,35,Graduate,High,Multi-device,4
455120,1,53,1480,4,3,17.666667,370.000000,30,Graduate,Low,Multi-device,5
460387,1,33,796,2,2,16.500000,398.000000,32,Post-Graduate,Very High,Multi-device,5
470266,1,13,341,1,1,13.000000,341.000000,43,Graduate,High,Multi-device,5
434739,1,23,499,4,3,7.666667,124.750000,30,Post-Graduate,Medium,Desktop-only,3
481798,1,69,3190,2,2,34.500000,1595.000000,30,Post-Graduate,Medium,Desktop-only,3
487538,1,141,7627,3,3,47.000000,2542.333333,43,Graduate,Medium,Desktop-only,3
462156,1,71,2842,3,3,23.666667,947.333333,43,Graduate,Medium,Multi-device,4
467594,1,7,122,1,1,7.000000,122.000000,38,Graduate,High,Multi-device,5
477611,1,4,50,2,2,2.000000,25.000000,30,Post-Graduate,Medium,Desktop-only,3
483707,1,31,880,2,2,15.500000,440.000000,38,Post-Graduate,High,Multi-device,5
499584,1,127,5902,5,4,31.750000,1180.400000,39,Post-Graduate,Low,Desktop-only,3
5014,1,67,2390,3,3,22.333333,796.666667,36,Graduate,High,Desktop-only,4
12055,1,28,1134,1,1,28.000000,1134.000000,42,Graduate,High,Multi-device,4
13231,1,27,446,3,3,9.000000,148.666667,49,Post-Graduate,Medium,Desktop-only,3
12599,1,53,1570,2,2,26.500000,785.000000,37,Graduate,High,Multi-device,5
13751,1,136,7163,3,3,45.333333,2387.666667,28,Post-Graduate,High,Desktop-only,3
17362,1,5,39,3,3,1.666667,13.000000,46,Graduate,High,Multi-device,3
18186,1,53,2049,2,2,26.500000,1024.500000,42,Other,Very High,Desktop-only,2
22364,1,2,16,1,1,2.000000,16.000000,38,Graduate,High,Multi-device,4
23837,1,7,141,2,2,3.500000,70.500000,34,Post-Graduate,Very High,Desktop-only,3
24153,1,6,29,1,1,6.000000,29.000000,30,Graduate,High,Multi-device,4
26779,1,8,162,1,1,8.000000,162.000000,54,Graduate,High,Multi-device,5
26927,1,50,2512,2,2,25.000000,1256.000000,42,Graduate,High,Multi-device,4
30536,1,75,3285,3,3,25.000000,1095.000000,29,Graduate,Medium,Multi-device,4
29955,1,37,556,3,3,12.333333,185.333333,36,Post-Graduate,Medium,Desktop-only,3
35799,0,17,348,2,2,8.500000,174.000000,31,Post-Graduate,Medium,Mobile-only,3
36879,1,56,1754,3,3,18.666667,584.666667,42,Graduate,High,Multi-device,5
39602,1,8,147,2,2,4.000000,73.500000,32,Graduate,High,Multi-device,5
39387,1,26,523,2,1,26.000000,261.500000,34,Graduate,High,Desktop-only,5
42964,1,26,756,2,2,13.000000,378.000000,44,Graduate,Medium,Desktop-only,4
43063,1,8,144,3,3,2.666667,48.000000,33,Graduate,Low,Multi-device,5
47878,1,58,2914,2,2,29.000000,1457.000000,49,Post-Graduate,Medium,Desktop-only,2
59020,1,77,3717,2,2,38.500000,1858.500000,52,Post-Graduate,Medium,Desktop-only,3
59934,1,68,2892,2,2,34.000000,1446.000000,33,Graduate,Very High,Mobile-only,2
62475,1,40,1243,3,3,13.333333,414.333333,35,Graduate,Medium,Mobile-only,4
60780,1,85,3836,2,1,85.000000,1918.000000,37,Post-Graduate,Medium,Multi-device,3
61695,1,99,5625,2,2,49.500000,2812.500000,37,Post-Graduate,Medium,Desktop-only,5
69041,1,15,207,2,2,7.500000,103.500000,41,High School,Low,Mobile-only,1
69760,1,136,6968,3,2,68.000000,2322.666667,39,Post-Graduate,Medium,Desktop-only,3
71039,1,10,143,2,2,5.000000,71.500000,21,Graduate,High,Multi-device,5
70029,1,5,104,2,2,2.500000,52.000000,35,Post-Graduate,Medium,Desktop-only,3
72334,1,69,2833,3,3,23.000000,944.333333,44,Graduate,High,Multi-device,5
73172,1,6,98,1,1,6.000000,98.000000,46,Graduate,Medium,Desktop-only,3
72423,1,44,1201,2,2,22.000000,600.500000,28,Graduate,High,Multi-device,5
71968,1,74,3098,3,2,37.000000,1032.666667,38,Graduate,Medium,Desktop-only,2
75077,1,9,182,1,1,9.000000,182.000000,33,Graduate,High,Multi-device,3
75958,1,89,3902,2,2,44.500000,1951.000000,30,Post-Graduate,Medium,Multi-device,3
83342,1,110,6442,2,2,55.000000,3221.000000,38,Other,Very High,Mobile-only,2
84788,1,50,1100,3,3,16.666667,366.666667,25,Graduate,High,Multi-device,5
85814,1,23,589,2,2,11.500000,294.500000,32,Other,High,Desktop-only,2
88534,1,67,2582,3,3,22.333333,860.666667,29,Graduate,High,Multi-device,4
86809,0,1,11,1,1,1.000000,11.000000,22,Other,Medium,Desktop-only,3
91402,1,30,702,2,2,15.000000,351.000000,32,Graduate,Medium,Multi-device,4
96758,1,9,172,1,1,9.000000,172.000000,40,Graduate,Medium,Multi-device,4
99349,1,98,4836,2,1,98.000000,2418.000000,26,Other,Medium,Multi-device,3
100243,1,147,5469,5,4,36.750000,1093.800000,43,Post-Graduate,High,Multi-device,4
99815,1,24,1100,1,1,24.000000,1100.000000,35,Post-Graduate,Medium,Desktop-only,3
102663,1,43,1245,3,3,14.333333,415.000000,27,Other,Medium,Desktop-only,2
104274,1,32,985,3,3,10.666667,328.333333,24,Post-Graduate,Medium,Mobile-only,3
104901,1,57,1750,2,2,28.500000,875.000000,52,Post-Graduate,Very High,Desktop-only,3
110717,1,1,13,1,1,1.000000,13.000000,31,Other,Very High,Desktop-only,2
112687,1,102,4656,3,3,34.000000,1552.000000,43,Graduate,Medium,Desktop-only,3
112859,1,49,1324,4,3,16.333333,331.000000,38,Graduate,High,Multi-device,4
115876,1,33,950,2,2,16.500000,475.000000,45,Graduate,High,Multi-device,5
117107,1,42,1139,3,3,14.000000,379.666667,46,Graduate,High,Multi-device,3
119991,1,9,105,2,2,4.500000,52.500000,39,Graduate,High,Multi-device,5
120898,1,81,2497,3,3,27.000000,832.333333,34,Graduate,Very High,Multi-device,4
122429,1,88,6037,2,1,88.000000,3018.500000,35,Other,Very High,Desktop-only,2
126504,0,5,30,2,2,2.500000,15.000000,39,Graduate,Medium,Desktop-only,2
128567,1,51,2113,2,2,25.500000,1056.500000,43,Other,Very High,Multi-device,2
128192,1,26,877,1,1,26.000000,877.000000,42,Post-Graduate,Medium,Multi-device,3
130814,1,51,970,3,3,17.000000,323.333333,37,Other,Low,Multi-device,4
131771,1,11,139,2,2,5.500000,69.500000,21,Graduate,High,Mobile-only,1
133176,1,80,5409,2,2,40.000000,2704.500000,36,High School,Low,Mobile-only,1
133842,1,61,2890,2,2,30.500000,1445.000000,42,Post-Graduate,High,Multi-device,4
135982,1,96,5079,3,3,32.000000,1693.000000,27,Graduate,Medium,Desktop-only,2
136281,1,69,3202,2,2,34.500000,1601.000000,41,Post-Graduate,Medium,Multi-device,3
140328,1,139,8717,3,3,46.333333,2905.666667,45,Post-Graduate,Medium,Multi-device,3
140048,1,35,986,3,3,11.666667,328.666667,44,Graduate,High,Multi-device,4
142696,1,29,567,4,3,9.666667,141.750000,34,Graduate,High,Multi-device,5
142875,1,3,45,2,2,1.500000,22.500000,46,Graduate,High,Multi-device,4
146959,1,4,30,3,2,2.000000,10.000000,30,Graduate,Medium,Multi-device,4
146444,1,7,41,3,2,3.500000,13.666667,44,Graduate,Low,Mobile-only,5
145336,1,95,6082,3,3,31.666667,2027.333333,51,Other,Very High,Multi-device,3
148965,0,1,10,1,1,1.000000,10.000000,32,Post-Graduate,Medium,Desktop-only,3
149166,1,112,6678,3,3,37.333333,2226.000000,47,Graduate,High,Multi-device,5
150219,1,54,2640,2,2,27.000000,1320.000000,42,Graduate,High,Multi-device,4
150637,0,50,1806,3,2,25.000000,602.000000,42,Other,Very High,Desktop-only,3
1005,1,12,367,1,1,12.000000,367.000000,22,Graduate,Very High,Multi-device,5
20182,0,39,1013,2,2,19.500000,506.500000,35,Post-Graduate,Medium,Desktop-only,3
2390,1,18,428,2,2,9.000000,214.000000,37,Graduate,High,Multi-device,5
4332,1,74,2640,3,3,24.666667,880.000000,46,Graduate,High,Multi-device,4
6314,1,56,2086,2,2,28.000000,1043.000000,44,Graduate,High,Multi-device,5
9721,1,45,1194,3,2,22.500000,398.000000,26,Post-Graduate,Medium,Multi-device,3
18401,1,73,2527,3,3,24.333333,842.333333,41,Other,Very High,Desktop-only,2
7180,1,100,4620,4,4,25.000000,1155.000000,20,Graduate,High,Multi-device,4
16715,1,43,2326,2,2,21.500000,1163.000000,38,Graduate,High,Multi-device,5
19090,1,79,5256,2,2,39.500000,2628.000000,38,Graduate,Very High,Desktop-only,2
19907,1,16,560,1,1,16.000000,560.000000,32,Graduate,High,Multi-device,5
24870,1,18,900,1,1,18.000000,900.000000,31,Post-Graduate,Medium,Desktop-only,3
29835,1,14,376,1,1,14.000000,376.000000,27,Graduate,High,Multi-device,3
32502,1,66,4236,2,2,33.000000,2118.000000,44,Other,Very High,Mobile-only,2
41549,1,53,1817,2,2,26.500000,908.500000,49,Graduate,High,Multi-device,1
42128,1,18,283,4,3,6.000000,70.750000,37,Post-Graduate,Medium,Desktop-only,3
43672,1,55,2418,2,2,27.500000,1209.000000,24,Post-Graduate,Medium,Desktop-only,3
48192,1,103,4941,4,3,34.333333,1235.250000,40,Post-Graduate,High,Desktop-only,3
52531,1,118,6138,3,3,39.333333,2046.000000,42,Post-Graduate,Low,Mobile-only,1
58203,0,2,17,2,2,1.000000,8.500000,37,Other,Very High,Desktop-only,4
64349,1,55,1886,2,2,27.500000,943.000000,22,Graduate,High,Mobile-only,4
65801,1,37,990,2,2,18.500000,495.000000,39,Graduate,High,Multi-device,4
69662,1,57,1380,4,4,14.250000,345.000000,37,High School,Low,Mobile-only,1
69435,1,178,10760,4,3,59.333333,2690.000000,53,Graduate,High,Multi-device,4
71008,1,30,784,3,2,15.000000,261.333333,41,Post-Graduate,Medium,Desktop-only,3
79532,1,97,4967,4,4,24.250000,1241.750000,35,Post-Graduate,Medium,Desktop-only,3
81411,0,21,402,3,3,7.000000,134.000000,28,Graduate,Very High,Mobile-only,4
86120,1,11,431,1,1,11.000000,431.000000,26,Graduate,High,Multi-device,5
88266,1,27,705,2,2,13.500000,352.500000,44,Other,Very High,Mobile-only,3
91606,1,12,263,2,2,6.000000,131.500000,27,Graduate,High,Multi-device,4
103693,1,30,1040,2,2,15.000000,520.000000,44,Post-Graduate,Medium,Desktop-only,3
124392,0,10,340,1,1,10.000000,340.000000,27,Graduate,Medium,Multi-device,4
218887,1,50,978,3,3,16.666667,326.000000,27,Graduate,Medium,Multi-device,4
231413,0,4,36,2,2,2.000000,18.000000,26,Post-Graduate,High,Desktop-only,2
17692,0,41,1292,2,2,20.500000,646.000000,28,Other,Very High,Desktop-only,2
19385,0,49,1416,3,2,24.500000,472.000000,40,Post-Graduate,Medium,Desktop-only,3
22291,1,35,1956,1,1,35.000000,1956.000000,36,Other,Very High,Desktop-only,3
24411,1,21,309,3,2,10.500000,103.000000,40,Graduate,High,Multi-device,4
27011,1,123,6947,3,3,41.000000,2315.666667,27,Post-Graduate,Medium,Multi-device,1
30000,0,13,216,2,2,6.500000,108.000000,25,Graduate,Medium,Desktop-only,3
33853,1,105,5233,3,3,35.000000,1744.333333,39,Post-Graduate,Low,Multi-device,3
37158,1,24,846,2,2,12.000000,423.000000,41,Graduate,Medium,Multi-device,5
40701,1,110,3987,4,3,36.666667,996.750000,38,Graduate,Medium,Multi-device,4
56581,0,40,1109,3,3,13.333333,369.666667,31,Graduate,High,Mobile-only,3
57768,1,40,1155,3,2,20.000000,385.000000,44,Other,High,Mobile-only,4
60443,1,39,1704,2,2,19.500000,852.000000,45,Graduate,Very High,Multi-device,4
59741,1,125,6902,3,3,41.666667,2300.666667,45,Other,Very High,Desktop-only,2
62299,1,30,1163,2,2,15.000000,581.500000,46,Graduate,High,Multi-device,5
61931,1,126,6245,3,2,63.000000,2081.666667,31,High School,Medium,Mobile-only,3
64619,1,4,91,1,1,4.000000,91.000000,34,Graduate,High,Multi-device,5
64663,1,10,240,2,2,5.000000,120.000000,34,Graduate,High,Multi-device,5
65814,1,35,839,2,1,35.000000,419.500000,38,Graduate,High,Multi-device,5
66916,1,52,2091,2,2,26.000000,1045.500000,51,Graduate,High,Mobile-only,5
69397,1,72,2527,3,3,24.000000,842.333333,24,Graduate,Very High,Multi-device,4
73549,1,20,914,1,1,20.000000,914.000000,40,Graduate,High,Multi-device,4
74098,1,8,41,2,2,4.000000,20.500000,25,Post-Graduate,Medium,Desktop-only,3
74363,1,43,1213,4,4,10.750000,303.250000,26,High School,Medium,Mobile-only,4
76769,1,111,7261,3,2,55.500000,2420.333333,39,Post-Graduate,Medium,Multi-device,3
77587,1,16,527,2,2,8.000000,263.500000,31,Graduate,High,Multi-device,5
77814,1,21,816,1,1,21.000000,816.000000,21,Post-Graduate,Medium,Desktop-only,3
79401,1,90,3719,2,2,45.000000,1859.500000,35,Post-Graduate,Medium,Multi-device,3
79089,1,32,928,2,2,16.000000,464.000000,37,Graduate,High,Multi-device,5
79076,1,13,412,1,1,13.000000,412.000000,33,Other,Very High,Mobile-only,2
